,Area,equivalent_diameter,MajorAxisLength,MinorAxisLength,Perimeter
277,1928.9664000000002,49.55841301883492,75.44706413540544,38.02883149352541,248.66451931885268
278,16.744500000000002,4.617332515296893,5.670047618847658,3.273603519059692,9.529005409571383
279,167.44500000000002,14.601287462692436,45.86691709728846,4.97970606265753,74.40204327657106
280,10.046700000000001,3.576570387129374,5.976754972390955,0.0,1.83
281,1610.8209000000002,45.28753547463016,76.27336728952307,28.165285291216968,215.84341653699641
282,6.697800000000001,2.9202574925384877,3.66,0.0,0.0
283,6.697800000000001,2.9202574925384877,3.66,0.0,0.0
284,743.4558000000001,30.76682181055944,48.02309763956526,20.428686047485126,124.01828129771187
285,70.32690000000001,9.462715790862331,20.58505083899016,4.470026288224167,31.554032457428292
286,646.3377,28.686978211257667,43.12406105156811,26.068246764132113,134.55424884028358
287,70.32690000000001,9.462715790862331,11.523281461330026,7.895964913421803,27.20104868614244
288,66.97800000000001,9.234665030593787,13.698020229904984,6.331622365643257,28.65204327657106
289,1105.1370000000002,37.51138668124632,48.02219941716214,32.38363509013015,152.16126506899772
290,164.09610000000004,14.454537130493517,25.18612136422622,8.50266563768883,54.5321514679987
291,1175.4639000000002,38.68652376330314,59.01000217126005,30.060649686925093,171.60943817528192
292,2947.032,61.255837942190915,116.33147542891707,46.95393232568834,436.2348979888494
293,46.884600000000006,7.726275089529897,10.98,5.332117548499882,22.783037866999674
294,140.65380000000002,13.382301008319558,16.88915188050521,11.035777520950713,42.66408655314212
295,6.697800000000001,2.9202574925384877,3.66,0.0,0.0
296,6.697800000000001,2.9202574925384877,3.66,0.0,0.0
297,288.0054,19.149408982453437,34.744625878851394,11.937908773583635,87.22320015414114
298,10.046700000000001,3.576570387129374,4.226203970468061,2.44,6.248010819142764
299,97.11810000000001,11.120009236936093,18.288955913773492,10.798155863945102,41.14806491485658
300,70.32690000000001,9.462715790862331,16.342002135385467,6.196377717610644,33.82806491485659
301,743.4558000000001,30.76682181055944,38.42558413744605,34.45004962545656,170.47242194656778
302,26.791200000000003,5.840514985076975,10.315035965816879,4.379929568372563,13.189005409571383
303,257.86530000000005,18.1197212223311,24.07428483976429,14.378798686025704,64.06115687757008
304,251.16750000000002,17.88285193564687,30.048786467172793,12.651086524494772,72.32309196271349
305,46.884600000000006,7.726275089529897,13.366220310876667,4.806068390755411,23.162043276571055
306,6.697800000000001,2.9202574925384877,3.66,0.0,0.0
307,46.884600000000006,7.726275089529897,9.848406666143948,6.300689014434758,23.54104868614244
308,73.67580000000001,9.685398393974246,16.02042688537612,6.685175292489314,36.795081143570734
309,154.04940000000002,14.005062938906237,21.700978635150992,9.343550427664024,50.4281190105704
310,746.8047000000001,30.836038595028384,56.98595071438767,19.851443647029804,160.05535162213982
311,324.84330000000006,20.337240112716078,39.660662083302384,14.732450360163606,97.38016228714146
312,2993.9166000000005,61.74117757833135,89.43394992213229,44.74700360318902,247.02960046242336
313,1342.9089000000001,41.35026863826641,86.52273676258086,26.635597406082297,214.52247604228162
314,1008.0189000000001,35.82526378577609,45.54431118003442,30.064855662221298,138.4743570317112
315,23.442300000000003,5.463301509119289,6.777003130335077,3.912704581597893,12.496021638285528
316,30.140100000000004,6.194801627354365,7.7783119169636326,4.779985745001918,13.947016228714148
317,66.97800000000001,9.234665030593787,19.690979935392395,4.958011414264213,33.07005409571382
318,83.72250000000001,10.32466937892394,27.975527712909994,5.064547038403849,41.776021638285535
319,56.93130000000001,8.513940479776739,12.475161207212814,6.21900958269825,25.371048686142437
320,174.14280000000002,14.890449939169283,19.91049628068715,11.332170443880965,48.912097372284876
321,1309.4199,40.831424140521506,81.7530267817632,27.838194409953008,253.52656259542374
322,40.186800000000005,7.153140774258748,13.08182613427086,3.813623603963542,22.783037866999678
323,2046.1779000000004,51.04189081375367,74.80365311465324,39.437630833844715,244.6905409571382
324,221.02740000000003,16.7756021099094,25.359277808761775,13.500206705238199,67.97010819142764
325,13.395600000000002,4.129867751569576,6.339305955702091,2.5880108191427644,5.869005409571382
326,20.093400000000003,5.058034348260352,5.976754972390955,3.66,10.98
327,16.744500000000002,4.617332515296893,6.104224290642683,3.7653087269874503,10.287016228714146
328,40.186800000000005,7.153140774258748,10.276314731381099,5.530457082520378,15.084032457428293
329,1791.6615000000002,47.76205892316117,86.26089839297647,33.75863323164661,234.91258423370925
330,13362.111000000003,130.43453578842033,176.94068646526682,140.14842002068596,1465.9769536259746
331,13.395600000000002,4.129867751569576,5.176021638285529,3.1696529778510456,8.457016228714146
332,26.791200000000003,5.840514985076975,12.259717979439051,3.2321069079810645,16.156021638285527
333,20.093400000000003,5.058034348260352,5.976754972390955,3.66,10.98
334,1815.1038000000003,48.07350555096917,56.923566392421385,41.76646939202675,168.95640030828227
335,2652.3288000000002,58.11239036384548,90.29901028786877,48.41523512184706,318.71357882413787
336,144.0027,13.540676947207412,27.041388486001708,7.56487346092449,54.33707032442796
337,50.23350000000001,7.99745451193402,12.026862099750938,5.178635730921267,23.92005409571382
338,23.442300000000003,5.463301509119289,7.337274700828228,4.5303034053115985,13.568010819142764
339,961.1343000000002,34.98219830944518,57.2855088197789,26.90568525490277,176.59037866999674
